model_name,model_label,layer,max_layer,relative_layer,alignment,target_layer,is_target_layer
qwen25_72b,Qwen2.5 72B,27,79,0.34177215189873417,0.10046679710504844,52,False
qwen25_72b,Qwen2.5 72B,28,79,0.35443037974683544,0.15689174816994406,52,False
qwen25_72b,Qwen2.5 72B,29,79,0.3670886075949367,0.057837789073722425,52,False
qwen25_72b,Qwen2.5 72B,30,79,0.379746835443038,0.17642289534635508,52,False
qwen25_72b,Qwen2.5 72B,31,79,0.3924050632911392,0.27685317403445475,52,False
qwen25_72b,Qwen2.5 72B,32,79,0.4050632911392405,0.3021974923746112,52,False
qwen25_72b,Qwen2.5 72B,33,79,0.4177215189873418,0.3238372957917942,52,False
qwen25_72b,Qwen2.5 72B,34,79,0.43037974683544306,0.3598751858807908,52,False
qwen25_72b,Qwen2.5 72B,35,79,0.4430379746835443,0.42202568999612655,52,False
qwen25_72b,Qwen2.5 72B,36,79,0.45569620253164556,0.40683907778804346,52,False
qwen25_72b,Qwen2.5 72B,37,79,0.46835443037974683,0.5048129194615547,52,False
qwen25_72b,Qwen2.5 72B,38,79,0.4810126582278481,0.5070291587221665,52,False
qwen25_72b,Qwen2.5 72B,39,79,0.4936708860759494,0.5127636820153638,52,False
qwen25_72b,Qwen2.5 72B,40,79,0.5063291139240507,0.5139884041075287,52,False
qwen25_72b,Qwen2.5 72B,41,79,0.5189873417721519,0.4991134982796429,52,False
qwen25_72b,Qwen2.5 72B,42,79,0.5316455696202531,0.4782431507465005,52,False
qwen25_72b,Qwen2.5 72B,43,79,0.5443037974683544,0.46767768664676923,52,False
qwen25_72b,Qwen2.5 72B,44,79,0.5569620253164557,0.4596159575792157,52,False
qwen25_72b,Qwen2.5 72B,45,79,0.569620253164557,0.4529757344076505,52,False
qwen25_72b,Qwen2.5 72B,46,79,0.5822784810126582,0.4742742883260933,52,False
qwen25_72b,Qwen2.5 72B,47,79,0.5949367088607594,0.36959345129253673,52,False
qwen25_72b,Qwen2.5 72B,48,79,0.6075949367088608,0.3261801628745853,52,False
qwen25_72b,Qwen2.5 72B,49,79,0.620253164556962,0.12421054040885886,52,False
qwen25_72b,Qwen2.5 72B,50,79,0.6329113924050633,0.6064317362165439,52,False
qwen25_72b,Qwen2.5 72B,51,79,0.6455696202531646,0.6669463931343111,52,False
qwen25_72b,Qwen2.5 72B,52,79,0.6582278481012658,0.7788865927454098,52,True
qwen25_72b,Qwen2.5 72B,53,79,0.6708860759493671,0.7471645852770685,52,False
qwen25_72b,Qwen2.5 72B,54,79,0.6835443037974683,0.741591960394245,52,False
qwen25_72b,Qwen2.5 72B,55,79,0.6962025316455697,0.7350270386892126,52,False
qwen25_72b,Qwen2.5 72B,56,79,0.7088607594936709,0.6958605062981833,52,False
qwen25_72b,Qwen2.5 72B,57,79,0.7215189873417721,0.657978094932946,52,False
qwen25_72b,Qwen2.5 72B,58,79,0.7341772151898734,0.6543098369897766,52,False
qwen25_72b,Qwen2.5 72B,59,79,0.7468354430379747,0.6501437457992499,52,False
qwen25_72b,Qwen2.5 72B,60,79,0.759493670886076,0.4618390816990222,52,False
qwen25_72b,Qwen2.5 72B,61,79,0.7721518987341772,0.4101607869338675,52,False
qwen25_72b,Qwen2.5 72B,62,79,0.7848101265822784,0.3968902541947267,52,False
qwen25_72b,Qwen2.5 72B,63,79,0.7974683544303798,0.3959722904401245,52,False
qwen25_72b,Qwen2.5 72B,64,79,0.810126582278481,0.3568487740624564,52,False
qwen25_72b,Qwen2.5 72B,65,79,0.8227848101265823,0.2758391051422786,52,False
qwen25_72b,Qwen2.5 72B,66,79,0.8354430379746836,0.31396103365494354,52,False
qwen25_72b,Qwen2.5 72B,67,79,0.8481012658227848,0.28877310744597334,52,False
qwen25_72b,Qwen2.5 72B,68,79,0.8607594936708861,0.2662202670845926,52,False
qwen25_72b,Qwen2.5 72B,69,79,0.8734177215189873,0.2549617676069745,52,False
qwen25_72b,Qwen2.5 72B,70,79,0.8860759493670886,0.2649181911270815,52,False
qwen25_72b,Qwen2.5 72B,71,79,0.8987341772151899,0.25166121870811753,52,False
qwen25_72b,Qwen2.5 72B,72,79,0.9113924050632911,0.24252794196927405,52,False
qwen25_72b,Qwen2.5 72B,73,79,0.9240506329113924,0.22257523765368314,52,False
qwen25_72b,Qwen2.5 72B,74,79,0.9367088607594937,0.2055790640536243,52,False
qwen25_72b,Qwen2.5 72B,75,79,0.9493670886075949,0.1878037193189816,52,False
qwen25_72b,Qwen2.5 72B,76,79,0.9620253164556962,0.15673353920682603,52,False
qwen25_72b,Qwen2.5 72B,77,79,0.9746835443037974,0.1363546007485682,52,False
qwen25_72b,Qwen2.5 72B,78,79,0.9873417721518988,0.1451977322435781,52,False
qwen25_72b,Qwen2.5 72B,79,79,1.0,0.02299912068796335,52,False
