"model_name","score_mode","component","pair_class","valence_status","opposition_status","alpha_norm","mean","ci_low","ci_high","n_pairs"
"qwen25_32b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.4,3.73040547702886,2.40392259231097,5.02425410074146,79
"qwen25_32b","sequence","semantic","valenced_opposite","valenced","opposite",0.4,2.88310743197799,1.44709432333708,4.28339458473027,80
"qwen25_32b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.6,-0.477658896446228,-1.79803851830959,0.929536937236786,25
"qwen25_32b","sequence","semantic","neutral_opposite","neutral","opposite",0.6,1.39009078840415,-0.49240524644653,3.34233866222203,24
"qwen25_32b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.6,7.24216817753224,6.29087530391503,8.21769649559938,79
"qwen25_32b","sequence","semantic","valenced_opposite","valenced","opposite",0.6,7.53531593084335,6.40251819225028,8.66551995925605,80
"qwen25_32b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.8,-0.51507572889328,-1.92071769821644,0.813154555141925,25
"qwen25_32b","sequence","semantic","neutral_opposite","neutral","opposite",0.8,1.06742001076539,-0.988167996580402,3.20841818346331,24
"qwen25_32b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.8,8.00893309599237,7.16344064483537,8.81245920452513,79
"qwen25_32b","sequence","semantic","valenced_opposite","valenced","opposite",0.8,8.77564046755433,7.79903540898114,9.75999580731615,80
"qwen25_32b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",1,-0.627171568870544,-1.89020088881254,0.637778852403163,25
"qwen25_32b","sequence","semantic","neutral_opposite","neutral","opposite",1,0.837571581204732,-1.1253412593777,2.84925688082973,24
"qwen25_32b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",1,7.80932107756409,7.07704819667188,8.55221896363964,79
"qwen25_32b","sequence","semantic","valenced_opposite","valenced","opposite",1,8.77498935833573,7.8478353250958,9.63846095707268,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",-1,-0.388227252960205,-1.83854562884569,1.14078316223621,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",-1,2.67872564742963,1.1792495654275,4.10318911224604,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",-1,1.21751089337506,0.729969045350069,1.72983322509482,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",-1,1.00716856122017,0.518956010788679,1.48426821611822,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.8,2.43915448188782,0.912015366017819,4.04932613575458,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",-0.8,2.44632783532143,1.06000217565646,3.77734159249812,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.8,1.34967641664457,0.799742010952551,1.93383224753639,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",-0.8,1.08129745200276,0.531195652056485,1.66572726530954,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.6,4.33318228960037,2.79160373276472,5.80283191215992,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",-0.6,1.71513918787241,0.519072220226129,2.96557723159591,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.6,1.59371872189679,0.94762500466048,2.2092095831527,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",-0.6,1.35279018357396,0.712106654457748,2.03958986632526,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.4,4.95935095310211,3.50629882472754,6.37126819896698,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",-0.4,0.734595929582914,-0.258845914403597,1.79680319651961,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.4,1.47906008249597,0.788137327926823,2.17487385993517,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",-0.4,1.45965736508369,0.737467566467822,2.21020964384079,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.2,5.81187115907669,4.32984234833717,7.2193978471756,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",-0.2,0.0955454558134079,-0.876522082338731,1.01614651344717,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.2,1.01971623112884,0.24464761948661,1.76957519922075,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",-0.2,1.27183431833982,0.479036355428398,2.04046727960929,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",0,6.93074036121368,5.44563892501593,8.34638290023804,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",0,0.218155533075333,-0.957397092009584,1.25141808651388,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",0,0.236670409576802,-0.552634874646422,0.998420590030241,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",0,0.899398594349623,0.0835229566507042,1.6902427505143,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.2,8.64213678598404,7.25014858603477,10.0769959020615,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",0.2,1.28462816526492,-0.0576484763373931,2.47174993958324,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.2,-0.673559231094167,-1.45228199966346,0.120741470195824,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",0.2,0.104041475057602,-0.712380699012429,0.888882633987812,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.4,10.0765059995651,8.83033891379833,11.2845820972919,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",0.4,2.50641746819019,0.999485665994386,3.81287961093088,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.4,-0.621639138535608,-1.35110175168212,0.114979352339913,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",0.4,-0.198420026153326,-0.95760105676949,0.565592322088778,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.6,10.2618143320084,9.16610089623928,11.3146068510413,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",0.6,3.06275172034899,1.55526866931468,4.49472993314266,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.6,0.0216106402723095,-0.606243542251708,0.650555767269828,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",0.6,0.161003044247627,-0.522585954554379,0.807766191158442,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.8,9.32395797491074,8.40138424044848,10.2040308749676,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",0.8,2.82820260028044,1.28424369481703,4.30248823507378,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.8,0.0754052732564226,-0.517912794159183,0.650145364052887,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",0.8,0.0125431440770626,-0.608151316959411,0.60860738074407,80
"qwen25_32b","sequence","position","neutral_nonopposite","neutral","nonopposite",1,8.17139602184296,7.3385254508853,8.98992503279447,25
"qwen25_32b","sequence","position","neutral_opposite","neutral","opposite",1,2.16587419807911,0.744957803562283,3.53818261226018,24
"qwen25_32b","sequence","position","valenced_nonopposite","valenced","nonopposite",1,0.0350328291518779,-0.508313887556897,0.581957759849633,79
"qwen25_32b","sequence","position","valenced_opposite","valenced","opposite",1,-0.144544195383787,-0.704582709688693,0.377006559595465,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-1,-0.4975,-2.4,1.4425,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",-1,1.71354166666667,-0.97421875,4.484375,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-1,-16.5268987341772,-17.6088014240506,-15.3627175632911,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",-1,-17.17734375,-18.046103515625,-16.306982421875,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.8,-0.5475,-2.4300625,1.3525,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",-0.8,1.91145833333333,-0.750065104166667,4.83372395833333,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.8,-17.1119462025316,-18.3698872626582,-15.7903481012658,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",-0.8,-17.694140625,-18.669931640625,-16.6530859375,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.6,-0.3725,-2.007625,1.315,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",-0.6,2.04947916666667,-0.53125,4.75266927083333,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,-16.75,-18.172596914557,-15.281190664557,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",-0.6,-17.16875,-18.331650390625,-15.985517578125,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,-0.29,-1.7075625,1.182625,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",-0.4,2.09114583333333,-0.20078125,4.43756510416667,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,-15.4564873417722,-17.1163963607595,-13.7464003164557,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",-0.4,-15.9078125,-17.300791015625,-14.485146484375,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,-0.1725,-1.4400625,1.1300625,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",-0.2,1.90885416666667,-0.0391927083333333,3.83072916666667,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,-13.3516613924051,-15.2046973892405,-11.4030359968354,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",-0.2,-14.1234375,-15.720703125,-12.478466796875,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0,-0.1375,-1.305,1.1125625,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",0,1.92708333333333,0.3828125,3.44537760416667,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0,-9.76661392405063,-11.7461234177215,-7.83378164556962,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",0,-11.3234375,-13.1101953125,-9.4679296875,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.2,-0.2025,-1.42,1.1075625,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",0.2,1.88802083333333,0.528515625,3.2734375,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.2,-3.12974683544304,-4.91075949367089,-1.37974683544304,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",0.2,-5.29609375,-7.10234375,-3.4593359375,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.4,-0.4075,-1.7475625,0.935124999999998,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",0.4,1.67447916666667,-0.00260416666666667,3.36985677083333,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.4,3.73101265822785,2.35035601265823,4.99446202531646,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",0.4,2.88359375,1.45701171875,4.3094140625,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.6,-0.4775,-1.7925,0.947812499999996,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",0.6,1.390625,-0.575651041666667,3.35690104166666,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.6,7.24287974683544,6.2792128164557,8.16930379746835,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",0.6,7.5359375,6.4187109375,8.67109375,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.8,-0.515,-1.8225625,0.8375,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",0.8,1.06770833333333,-0.945377604166667,3.16412760416667,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.8,8.01028481012658,7.18352452531646,8.79669699367088,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",0.8,8.7765625,7.7523046875,9.73365234375,80
"qwen25_32b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",1,-0.6275,-1.895,0.677624999999998,25
"qwen25_32b","first_token","semantic","neutral_opposite","neutral","opposite",1,0.838541666666667,-1.20579427083333,2.88053385416666,24
"qwen25_32b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",1,7.81012658227848,7.10363924050633,8.56724683544304,79
"qwen25_32b","first_token","semantic","valenced_opposite","valenced","opposite",1,8.77578125,7.8523046875,9.70470703125,80
"qwen25_32b","first_token","position","neutral_nonopposite","neutral","nonopposite",-1,-0.3875,-1.8025625,1.06,25
"qwen25_32b","first_token","position","neutral_opposite","neutral","opposite",-1,2.68229166666667,1.15872395833333,4.1458984375,24
"qwen25_32b","first_token","position","valenced_nonopposite","valenced","nonopposite",-1,1.20886075949367,0.715971123417722,1.73022151898734,79
"qwen25_32b","first_token","position","valenced_opposite","valenced","opposite",-1,1.0671875,0.594130859375,1.556650390625,80
"qwen25_32b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.8,2.4375,0.9374375,4.007625,25
"qwen25_32b","first_token","position","neutral_opposite","neutral","opposite",-0.8,2.44791666666667,1.0728515625,3.8203125,24
"qwen25_32b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.8,1.34216772151899,0.788330696202532,1.8928105221519,79
"qwen25_32b","first_token","position","valenced_opposite","valenced","opposite",-0.8,1.146484375,0.586708984375,1.73640625,80
"qwen25_32b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.6,4.3325,2.7825,5.905,25
"qwen25_32b","first_token","position","neutral_opposite","neutral","opposite",-0.6,1.71614583333333,0.526041666666667,2.9142578125,24
"qwen25_32b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.6,1.58939873417722,0.984157436708861,2.20259098101266,79
"qwen25_32b","first_token","position","valenced_opposite","valenced","opposite",-0.6,1.39296875,0.731962890625,2.067236328125,80
"qwen25_32b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.4,4.96,3.5823125,6.3575625,25
"qwen25_32b","first_token","position","neutral_opposite","neutral","opposite",-0.4,0.736979166666667,-0.304752604166667,1.75,24
